Temps;pxt;pyt;pzt;rxt;ryt;rzt;pxb1;pyb1;pzb1;pxb2;pyb2;pzb2;pxb3;pyb3;pzb3;pxb4;pyb4;pzb4rxb1;ryb1;rzb1;rxb2;ryb2;rzb2;rxb3;ryb3;rzb3;rxb4;ryb4;rzb4
6:55;-3.547082;0.7150929;3.829462;0.3644906;359.4304;1.107889;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.547193;0.715323;3.829567;0.5505338;359.3755;1.169531;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.547572;0.7151191;3.829562;0.2837273;359.6481;0.8052649;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.547569;0.7151337;3.829491;0.3179742;359.6329;0.6754549;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.547652;0.7151502;3.829619;0.3721361;359.3662;0.7255947;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.548407;0.7152478;3.829812;0.4156197;359.3139;0.6136657;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.549077;0.7153926;3.830383;0.8326418;359.3794;0.4857185;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.551547;0.7161434;3.831009;1.384199;359.5795;0.4121464;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.553119;0.7162799;3.831176;1.558503;359.675;0.5543473;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.555362;0.7163627;3.831633;1.864251;359.902;0.7860921;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.56068;0.7213739;3.831413;2.888187;0.6552057;0.8093792;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.563469;0.7183853;3.831968;2.401091;0.8037634;1.078445;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.567826;0.7155802;3.832284;1.958289;0.9217712;1.20057;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.569484;0.7155743;3.832174;1.774973;0.8172113;1.003033;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.570878;0.715315;3.8327;1.771382;0.1204245;0.9852392;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.570809;0.71635;3.832499;1.78048;359.8901;1.032266;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.570643;0.7157841;3.832798;1.590332;359.8443;1.187047;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568895;0.7153744;3.83267;1.389878;359.6761;1.341865;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.570107;0.7159938;3.832445;1.695633;359.5733;0.6906434;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568308;0.715232;3.832657;1.693799;359.3169;359.1381;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568135;0.7167109;3.832118;1.382801;358.9508;358.7877;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.567497;0.714265;3.830598;359.8154;357.6584;359.3905;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.56741;0.7138023;3.829851;359.0801;357.4099;359.4927;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.567251;0.7135519;3.82984;358.6566;357.6591;359.2391;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.567903;0.714993;3.830771;0.3466426;358.161;359.6275;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568471;0.7155201;3.832157;1.041452;358.5544;359.9757;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568647;0.71489;3.831596;0.7050506;358.633;0.06473605;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568404;0.7147621;3.831429;0.4925688;358.2127;359.9508;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568295;0.7147;3.831413;0.224481;358.1813;359.4791;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.56836;0.7146469;3.831363;0.1616613;358.2753;359.5567;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568612;0.7145507;3.831248;0.1273884;358.2859;359.884;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568619;0.7147365;3.831274;0.2681967;358.2992;359.8902;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568526;0.7149251;3.831379;0.4529461;358.3051;359.8128;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568341;0.7150259;3.831592;0.5756238;358.2627;359.7899;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568312;0.7148916;3.831583;0.4170513;358.2642;359.8029;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568196;0.7146935;3.831336;0.1403335;358.2525;359.785;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568112;0.7147245;3.831294;0.1451298;358.2291;359.7601;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.56808;0.7148342;3.831453;0.2940355;358.2528;359.7375;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568097;0.7149398;3.831495;0.4468209;358.2544;359.8024;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568135;0.7149452;3.831558;0.4693876;358.2621;359.878;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568065;0.7149452;3.831502;0.3986;358.2549;359.8521;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.567995;0.7148608;3.831453;0.2675801;358.2406;359.723;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.567945;0.7148049;3.831359;0.1933326;358.2226;359.8004;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568028;0.7148411;3.831418;0.2368728;358.2358;359.8048;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568103;0.7149847;3.831518;0.4658884;358.241;359.8247;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:55;-3.568182;0.7149059;3.831581;0.427777;358.2519;359.8392;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568195;0.7147506;3.831492;0.2651747;358.2387;359.7736;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568166;0.7147104;3.831442;0.2426655;358.2231;359.7734;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568174;0.7146897;3.831446;0.2592355;358.2223;359.7965;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568237;0.7147205;3.831482;0.330976;358.2333;359.815;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568269;0.7147558;3.831491;0.3906753;358.2309;359.8163;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568336;0.7147272;3.831451;0.3444855;358.2275;359.8134;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568362;0.7146996;3.831401;0.3026499;358.2243;359.7975;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568362;0.7146523;3.831356;0.2727473;358.2189;359.7985;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568362;0.7146549;3.831346;0.2882326;358.2236;359.8111;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568337;0.7146779;3.831385;0.3140387;358.2262;359.8033;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568256;0.714719;3.831414;0.3678615;358.2264;359.8214;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568218;0.7147189;3.831422;0.3503192;358.2296;359.8212;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568126;0.7146972;3.831356;0.2773822;358.2227;359.7954;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568104;0.7146959;3.831355;0.271037;358.2184;359.7945;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568092;0.7147388;3.831354;0.3166758;358.2172;359.8069;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568143;0.7147491;3.831378;0.3485938;358.2256;359.8113;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568178;0.7147287;3.831333;0.3377094;358.2274;359.8188;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568177;0.714694;3.831318;0.2999712;358.2188;359.8108;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568192;0.714682;3.831309;0.2816865;358.2209;359.8028;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568154;0.7146853;3.831316;0.3107353;358.2198;359.8101;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568127;0.7146888;3.831338;0.3320337;358.2194;359.8209;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568099;0.7146896;3.831319;0.331376;358.2162;359.8071;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568101;0.7146734;3.831297;0.3070517;358.2187;359.8044;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568086;0.7146723;3.831304;0.2922097;358.2138;359.8088;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568079;0.7146857;3.831306;0.3043445;358.213;359.8059;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568091;0.7147092;3.831324;0.3275542;358.2181;359.8122;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568096;0.7147166;3.831314;0.320318;358.2177;359.8215;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.568063;0.714708;3.831328;0.311464;358.2143;359.8102;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567997;0.714689;3.831316;0.3126132;358.2133;359.808;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567967;0.7146782;3.831334;0.3037115;358.2069;359.8106;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567929;0.7146853;3.831339;0.3194982;358.2094;359.8084;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567923;0.7146959;3.831359;0.3188657;358.2116;359.818;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567913;0.714725;3.831368;0.3241385;358.2118;359.8206;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567849;0.7147467;3.831322;0.3229931;358.2147;359.8115;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567805;0.714746;3.8313;0.3039486;358.2086;359.8169;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567782;0.7147475;3.831306;0.3049366;358.2098;359.812;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567787;0.7147633;3.831324;0.3240389;358.2088;359.814;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567765;0.7147818;3.831314;0.328659;358.2044;359.8223;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567753;0.714788;3.831304;0.321146;358.2129;359.8179;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567684;0.714771;3.831286;0.3069997;358.2068;359.8163;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567653;0.714781;3.831267;0.3100215;358.2059;359.8164;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567635;0.7147864;3.831267;0.3176164;358.2053;359.8207;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567576;0.7147855;3.831243;0.3249299;358.2024;359.8247;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567602;0.7148048;3.831243;0.3204219;358.202;359.8191;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567624;0.7148163;3.831217;0.3112207;358.2045;359.8196;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567637;0.7148247;3.831232;0.3138584;358.2018;359.8235;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567622;0.7148447;3.831235;0.3145566;358.2048;359.8306;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567564;0.714851;3.83126;0.3279175;358.204;359.8255;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567513;0.714851;3.831281;0.3313158;358.2041;359.8153;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:56;-3.567475;0.7148448;3.8313;0.3032671;358.2;359.818;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567476;0.7148539;3.831325;0.3088677;358.2051;359.8243;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567571;0.7148541;3.831364;0.3245957;358.2044;359.82;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567635;0.7148627;3.831376;0.323525;358.2012;359.8268;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567744;0.7148583;3.831388;0.3230493;358.1982;359.8272;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567787;0.7148536;3.831394;0.3243335;358.201;359.8214;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567795;0.7148281;3.831394;0.3081886;358.2003;359.8315;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567787;0.7148335;3.831376;0.3179013;358.203;359.8233;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567774;0.7148292;3.831387;0.3208832;358.1999;359.8195;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567771;0.7148163;3.83137;0.3177587;358.2025;359.8208;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567753;0.7148057;3.831375;0.3115576;358.1965;359.8236;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567742;0.7147936;3.831353;0.3154984;358.1978;359.8226;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567774;0.714793;3.83138;0.3178618;358.1978;359.8224;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567808;0.7147845;3.831382;0.3272908;358.1949;359.8239;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.56782;0.714781;3.831375;0.3352625;358.1978;359.8336;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567831;0.7147542;3.831375;0.3139001;358.198;359.8279;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567794;0.7147548;3.831348;0.3203654;358.2053;359.8202;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567772;0.7147647;3.831337;0.3238219;358.1965;359.8191;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567746;0.7147694;3.831314;0.3217383;358.1992;359.8223;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567734;0.7147699;3.831306;0.3177744;358.1998;359.8188;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567687;0.714781;3.831309;0.3182953;358.2052;359.8253;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567653;0.7147918;3.831304;0.3214487;358.2025;359.8268;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567596;0.7147994;3.831316;0.324669;358.1958;359.8217;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567569;0.7148017;3.831296;0.3221715;358.1982;359.821;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567568;0.7148117;3.831303;0.311825;358.1978;359.8243;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.56756;0.7148491;3.831296;0.3193553;358.1969;359.8246;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.56764;0.7148558;3.831316;0.3235393;358.197;359.8238;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.56775;0.7148514;3.831316;0.3143093;358.1933;359.8207;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567816;0.7148408;3.831347;0.3196294;358.1958;359.8198;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567885;0.7148226;3.831358;0.3198122;358.1956;359.8259;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567861;0.7148212;3.831384;0.3203166;358.1961;359.8271;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567821;0.7148132;3.8314;0.3268615;358.1957;359.8313;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.56779;0.7148157;3.831386;0.3257079;358.1959;359.8243;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567783;0.7148219;3.831387;0.3194895;358.1962;359.8242;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567753;0.714826;3.83136;0.3275236;358.1966;359.8246;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567751;0.7148265;3.831349;0.3289124;358.197;359.8209;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567751;0.7148426;3.831321;0.3203449;358.1954;359.8237;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567748;0.7148511;3.831303;0.3135308;358.1919;359.8244;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567796;0.7148646;3.831322;0.3263426;358.1935;359.8321;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567803;0.7148685;3.831309;0.3269841;358.1935;359.8304;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.5678;0.7148702;3.831322;0.3242201;358.1974;359.8253;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567762;0.7148793;3.831306;0.3245094;358.1942;359.8236;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567736;0.714879;3.831321;0.3177112;358.1931;359.8298;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567702;0.7148943;3.831312;0.3251959;358.1884;359.8267;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567725;0.7148915;3.831344;0.3292663;358.1971;359.8239;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567758;0.7148616;3.831361;0.3205978;358.1847;359.8304;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567816;0.7148418;3.831381;0.3265209;358.1907;359.8309;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567849;0.7148155;3.831394;0.3311377;358.1878;359.8313;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567863;0.7148039;3.831388;0.3238377;358.1869;359.8307;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567877;0.7148093;3.831402;0.3230518;358.1862;359.8236;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:57;-3.567891;0.7148011;3.831417;0.3242968;358.1917;359.8254;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:58;-3.567895;0.7147881;3.83143;0.3277948;358.1917;359.8254;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:58;-3.567935;0.7147719;3.831418;0.3340064;358.1917;359.8204;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:58;-3.567953;0.7147515;3.831393;0.3214521;358.1823;359.8257;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:58;-3.567993;0.7147554;3.831389;0.3226226;358.1878;359.8261;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:58;-3.568055;0.7147624;3.831407;0.3268142;358.1935;359.8214;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:58;-3.568062;0.7147452;3.831412;0.3313161;358.1907;359.828;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:58;-3.568063;0.7147384;3.831383;0.3276875;358.1882;359.8289;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:58;-3.568083;0.7147272;3.831381;0.3261284;358.1855;359.8259;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:58;-3.568095;0.7146915;3.831365;0.3194417;358.1842;359.8208;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
6:58;-3.568094;0.7146822;3.831382;0.3187059;358.1864;359.8167;-3;1.13;4.1;0;0;0;0;0;0;0;0;0270;0;0;0;0;0;0;0;0;0;0;0
